Taisa Magnani Dinamarco ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Talita Tuon ,Faixa A ,Universidade do Extremo Sul Catarinense ,SC ,UNESC ,SU
Tamara De Carli da Costa Lima ,Faixa A ,Associação Caruaruense de Ensino Superior ,PE ,ASCES ,NE
Tamara Kerber Tedesco ,Faixa A ,Universidade Ibirapuera ,SP ,UNIB ,SE
Tarcila Souza de Castro Silva ,Faixa A ,Centro de Pesquisa Agropecuária do Oeste ,MS ,Embrapa/CPAO ,CO
Tarcisio Ferreira Maciel ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Tarciso Silva de Andrade Filho ,Faixa A ,Universidade Federal do Sul e Sudeste do Pará ,PA ,UNIFESSPA ,NO
Tatiana Colombo Pimentel ,Faixa A ,Instituto Federal do Paraná ,PR ,IFPR ,SU
Tatiana de Castro Abreu Pinto ,Faixa A ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Tatiana de Lima Pedrosa Santos ,Faixa A ,Universidade do Estado do Amazonas ,AM ,UEA ,NO
Tatiana de Oliveira Lemos Lima ,Faixa A ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Tatiana Lima Ferreira ,Faixa A ,Universidade Federal do ABC ,SP ,UFABC ,SE
Tatiane Campos Trigo ,Faixa A ,Fundação Zoobotânica do Rio Grande do Sul ,RS ,FZB/RS ,SU
Tatiane Caroline Daboit ,Faixa A ,Universidade Federal do Piauí ,PI ,UFPI ,NE
Tatiane de Andrade Maranhão ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Tatiane Martins Garcia ,Faixa A ,Instituto de Ciências do Mar da Universidade Federa ,CE ,LABOMAR/UFC ,NE
Tatyana de Amaral Maia ,Faixa A ,Pontifícia Universidade Católica do Rio Grande do S ,RS ,PUCRS ,SU
Tayana Uchôa Conte ,Faixa A ,Universidade Federal do Amazonas ,AM ,UFAM ,NO
Teane Milagres Augusto da Silva ,Faixa A ,Instituto Federal Catarinense ,SC ,IF-Catarinense ,SU
Terciane Sabadini Carvalho ,Faixa A ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Tércio Alberto dos Santos Filho ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Tércio de Freitas Paulo ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Teresa Maria de Jesus Ponte Carvalho ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Thabata Coaglio Lucas ,Faixa A ,Universidade Federal dos Vales do Jequitinhonha e M ,MG ,UFVJM ,SE
Thais Emanuelle Monteiro dos Santos ,Faixa A ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Thaís Manzano Parisotto ,Faixa A ,Universidade São Francisco ,SP ,USF ,SE
Thaís Peixoto Gaiad Machado ,Faixa A ,Universidade Federal dos Vales do Jequitinhonha e M ,MG ,UFVJM ,SE
Thaís Souza Passos ,Faixa A ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Théo de Araújo Santos ,Faixa A ,Universidade Federal do Oeste da Bahia ,BA ,UFOB ,NE
Thiago Antonio Fiorentin ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Thiago Berti Kirsten ,Faixa A ,Universidade Paulista ,SP ,UNIP ,SE
Thiago Branquinho de Queiroz ,Faixa A ,Universidade Federal do ABC ,SP ,UFABC ,SE
Thiago Caon ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Thiago Corrêa de Souza ,Faixa A ,Universidade Federal de Alfenas ,MG ,UNIFAL/MG ,SE
Thiago de Araujo Mastrangelo ,Faixa A ,Centro de Energia Nuclear na Agricultura ,SP ,CENA ,SE
Thiago de Carvalho Rodrigues Doca ,Faixa A ,Universidade de Brasília ,DF ,UnB ,CO
Thiago Dias ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Thiago dos Santos Almeida ,Faixa A ,Universidade Federal do Triângulo Mineiro ,MG ,UFTM ,SE
Thiago Ferreira da Silva ,Faixa A ,"Instituto Nacional de Metrologia, Qualidade e Tecnol ",DF ,INMETRO ,CO
Thiago Ferreira Dias ,Faixa A ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Thiago Gamboa Ritto ,Faixa A ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Thiago Gomes Heck ,Faixa A ,Universidade Regional do Noroeste do Estado do Rio ,RS ,UNIJUI ,SU
Thiago Henrique Silva ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Thiago Moreno Lopes e Souza ,Faixa A ,Fundação Oswaldo Cruz ,RJ ,FIOCRUZ ,SE
Thiago Prudêncio de Oliveira ,Faixa A ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Thiago Sotero Fragoso ,Faixa A ,Universidade Federal de Alagoas ,AL ,UFAL ,NE
Thiago Verano Braga ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Tiago Bernardes ,Faixa A ,Centro Nacional de Monitoramento e Alertas de Desa ,SP ,CEMADEN ,SE
Tiago Costa Martins ,Faixa A ,Universidade Federal do Pampa ,RS ,UNIPAMPA ,SU
Tiago da Silva Jacaúna ,Faixa A ,Universidade Federal do Amazonas ,AM ,UFAM ,NO
Tiago Davi Curi Busarello ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Tiago Fernandes Tavares ,Faixa A ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Tiago José de Carvalho ,Faixa A ,Instituto Federal de São Paulo ,SP ,IFSP ,SE
Tiago Junior Pasquetti ,Faixa A ,Universidade Estadual de Mato Grosso do Sul ,MS ,UEMS ,CO
Tiago Luís Gil ,Faixa A ,Universidade de Brasília ,DF ,UnB ,CO
Tiago Ribeiro de Souza ,Faixa A ,"Instituto de Astronomia, Geofísica e Ciências Atmosf ",SP ,USP ,SE
Tiago Santana Balbuena ,Faixa A ,Universidade Estadual Paulista ,SP ,UNESP ,SE
Tiago Santos Telles ,Faixa A ,Instituto Agronômico do Paraná ,PR ,IAPAR ,SU
Tiago Vieira da Cunha ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Tiago Vinicius Alves ,Faixa A ,Instituto de Química ,BA ,UFBA ,NE
Tiago Zanatta Aumonde ,Faixa A ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Tirzah Braz Petta Lajus ,Faixa A ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Tommaso Macri ,Faixa A ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Tony Vinicius Moreira Sampaio ,Faixa A ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Túlio Machado Fumian ,Faixa A ,Fundação Oswaldo Cruz ,RJ ,FIOCRUZ ,SE
Uedson Pereira Jacobina ,Faixa A ,Universidade Federal da Bahia ,BA ,UFBA ,NE
Ulisses Barres de Almeida ,Faixa A ,Centro Brasileiro de Pesquisas Físicas ,RJ ,CBPF ,SE
Ulisses de Pádua Pereira ,Faixa A ,Universidade Estadual de Londrina ,PR ,UEL ,SU
Ulisses Martins Dias ,Faixa A ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Umberto Catarino Pessoto ,Faixa A ,Instituto de Saúde ,SP ,ISaúde ,SE
Vagner Roberto Elis ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Vagner Romito de Mendonça ,Faixa A ,Instituto Federal de São Paulo ,SP ,IFSP ,SE
Vagner Sérgio Custodio ,Faixa A ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Vagson Luiz de Carvalho Santos ,Faixa A ,"Instituto Federal de Educação, Ciência e Tecnologia ",BA ,IFBAIANO ,NE
Valdeni da Silva Reis ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Valdir Silva ,Faixa A ,Universidade do Estado de Mato Grosso ,MT ,UNEMAT ,CO
Valdirene Aparecida da Silva ,Faixa A ,Universidade do Vale do Paraíba - Campus Urbanova ,SP ,UNIVAP ,SE
Valdirene Neves Monteiro ,Faixa A ,Universidade Estadual de Goiás ,GO ,UEG ,CO
Valdnéa Casagrande Dalvi ,Faixa A ,Instituto Federal Goiano ,GO ,IF Goiano ,CO
Valeria Cristina Fernandes ,Faixa A ,Universidade Federal da Bahia ,BA ,UFBA ,NE
Valéria Pagotto ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Valerio Garrone Barauna ,Faixa A ,Universidade Federal do Espírito Santo ,ES ,UFES ,SE
Valerio Marra ,Faixa A ,Universidade Federal do Espírito Santo ,ES ,UFES ,SE
Valnês da Silva Rodrigues Junior ,Faixa A ,Pontifícia Universidade Católica do Rio Grande do S ,RS ,PUCRS ,SU
Valquíria Elita Renk ,Faixa A ,Pontifícia Universidade Católica do Paraná ,PR ,PUC/PR ,SU
Valter Henrique Carvalho Silva ,Faixa A ,Universidade Estadual de Goiás ,GO ,UEG ,CO
Vanderleia Schoeninger ,Faixa A ,Universidade Federal da Grande Dourados ,MS ,UFGD ,CO
Vandoir Bourscheidt ,Faixa A ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Vanessa Fátima Pasa Dutra ,Faixa A ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Vanessa Ferraz Almeida Neves ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Vanessa Gisele Pasqualotto Severino ,Faixa A ,Universidade Federal de Goiás ,GO ,UFG ,CO
Vanessa Rios de Souza ,Faixa A ,Universidade Federal de Lavras ,MG ,UFLA ,SE
Vanessa Schmidt Giacomelli ,Faixa A ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
Vanessa Veltrini Abril ,Faixa A ,Universidade Federal de Mato Grosso ,MT ,UFMT ,CO
Vania Christina Nascimento Porto ,Faixa A ,Universidade Federal Rural do Semi-Árido ,RN ,UFERSA ,NE
Vânia de Cássia da Fonseca Burgardt ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Vania Grim Thies ,Faixa A ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Vania Rodrigues de Lima ,Faixa A ,Universidade Federal do Rio Grande ,RS ,FURG ,SU
Vera Lúcia Nogueira ,Faixa A ,Universidade do Estado de Minas Gerais ,MG ,UEMG ,SE
Vera Lucia Pasini ,Faixa A ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Vera Maria Vieira Paniz ,Faixa A ,Universidade do Vale do Rio dos Sinos ,RS ,UNISINOS ,SU
Vera Marisa Pugliese de Castro ,Faixa A ,Universidade de Brasília ,DF ,UnB ,CO
Vera Núbia Santos ,Faixa A ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Verônica Macário de Oliveira ,Faixa A ,Universidade Federal de Campina Grande ,PB ,UFCG ,NE
Victor Breno Pedrosa ,Faixa A ,Universidade Estadual de Ponta Grossa ,PR ,UEPG ,SU
Victor Emanuel Pessoa Martins ,Faixa A ,Universidade da Integração Internacional da Lusofon ,CE ,UNILAB ,NE
Victor Julierme Santos da Conceição ,Faixa A ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Victor Márcio Laus Reis Gomes ,Faixa A ,Universidade Católica de Brasília ,DF ,UCB/DF ,CO
Victor Ribeiro Neves ,Faixa A ,Universidade de Pernambuco ,PE ,UPE ,NE
Vinícius Augusto Morais ,Faixa A ,Universidade do Estado de Mato Grosso ,MT ,UNEMAT ,CO
Vinícius Caliari ,Faixa A ,Estação Experimental de Videira ,SC ,EPAGRI ,SU
Vinícius Costa da Silva Zonatto ,Faixa A ,Fundação Universidade Regional de Blumenau ,SC ,FURB ,SU
Vinícius da Fonseca Vieira ,Faixa A ,Universidade Federal de São João Del-Rei ,MG ,UFSJ ,SE
Vinicius Farias Campos ,Faixa A ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Vinicius Farias Moreira ,Faixa A ,Universidade Federal de Campina Grande ,PB ,UFCG ,NE
Vinícius Fernandes dos Santos ,Faixa A ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Vinicius Nunes Henrique Silva ,Faixa A ,Universidade Federal Fluminense ,RJ ,UFF ,SE
Vinícius Tieppo Meira ,Faixa A ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Vinicius Tribuzi Rodrigues Pinheiro Gomes ,Faixa A ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Virgínia Kelly Gonçalves Abreu ,Faixa A ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Virginia Michelle Svedese ,Faixa A ,Universidade Federal do Vale do São Francisco ,PE ,UNIVASF ,NE
Vitor Henrique Vaz Mondo ,Faixa A ,Empresa Brasileira de Pesquisa Agropecuária ,DF ,EMBRAPA ,CO
Vitor Hugo Mendonça do Prado ,Faixa A ,Universidade Estadual de Goiás ,GO ,UEG ,CO
Vitor Visintin Silva de Almeida ,Faixa A ,Universidade Federal de Alagoas ,AL ,UFAL ,NE
Vivian Feddern ,Faixa A ,Centro Nacional de Pesquisa de Suínos e Aves ,SC ,Embrapa/CNPSA ,SU
Vívian Matias dos Santos ,Faixa A ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Viviane Sampaio Boaventura de Oliveira ,Faixa A ,Centro de Pesquisas Gonçalo Moniz - BA ,BA ,CPqGM ,NE
Viviany Lúcia Fernandes dos Santos ,Faixa A ,Universidade Federal do Piauí ,PI ,UFPI ,NE
Wagner Endo ,Faixa A ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Wagner Flauber Araujo Lima ,Faixa A ,Centro de Previsão de Tempo e Estudos Climáticos ,SP ,CPT ,SE
Waleska de Araújo Aureliano ,Faixa A ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Wallysonn Alves de Souza ,Faixa A ,"Instituto Federal de Educação, Ciência e Tecnologia ",TO ,IFTO ,NO
Walter Moreira ,Faixa A ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Walter Raucci Neto ,Faixa A ,Universidade de Ribeirão Preto ,SP ,UNAERP ,SE
Wander Gustavo Botero ,Faixa A ,Universidade Federal de Alagoas ,AL ,UFAL ,NE
Wânia Ferraz Pereira Manfro ,Faixa A ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Weferson Júnio da Graça ,Faixa A ,Universidade Estadual de Maringá ,PR ,UEM ,SU
Welitom Ttatom Pereira da Silva ,Faixa A ,Universidade Federal de Mato Grosso ,MT ,UFMT ,CO
Weliton Soares Martins ,Faixa A ,Universidade Federal Rural de Pernambuco ,PE ,UFRPE ,NE
Wellington Teodoro da Silva ,Faixa A ,Pontifícia Universidade Católica de Minas Gerais ,MG ,PUC Minas ,SE
Wendel Coura Vital ,Faixa A ,Universidade Federal de Ouro Preto ,MG ,UFOP ,SE
Wenner Glaucio Lopes Lucena ,Faixa A ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
William Ricardo Amancio Santana ,Faixa A ,Universidade do Sagrado Coração ,SP ,USC ,SE
William Zanete Bertolini ,Faixa A ,Universidade Federal da Fronteira Sul ,SC ,UFFS ,SU
Wilma Aparecida Spinosa ,Faixa A ,Universidade Estadual de Londrina ,PR ,UEL ,SU
Wilson Barros Luiz ,Faixa A ,Universidade Estadual de Santa Cruz ,BA ,UESC ,NE
Wilton Bernardino da Silva ,Faixa A ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Ximena Suarez Villagran ,Faixa A ,Universidade de São Paulo ,SP ,USP ,SE
Yunier Garcia Basabe ,Faixa A ,Universidade Federal da Integração Latino-American ,PR ,UNILA ,SU
Yuri Brunello ,Faixa A ,Universidade Federal do Ceará ,CE ,UFC ,NE
Yuri Jacques Agra Bezerra da Silva ,Faixa A ,Universidade Federal do Piauí ,PI ,UFPI ,NE
Yvan Jesus Olortiga Asencios ,Faixa A ,Universidade Federal de São Paulo ,SP ,UNIFESP ,SE
Zenith Nara Costa Delabrida ,Faixa A ,Universidade Federal de Sergipe ,SE ,UFS ,NE
"","",FAIXA B,"","",""
Abelmon da Silva Gesteira ,Faixa B ,Centro Nacional de Pesquisa de Mandioca e Fruticul ,BA ,Embrapa/CNPMFT ,NE
Acácio Sidinei Almeida Santos ,Faixa B ,Universidade Federal do ABC ,SP ,UFABC ,SE
Adair de Aguiar Neitzel ,Faixa B ,Universidade do Vale do Itajaí ,SC ,UNIVALI ,SU
Adalberto José dos Santos ,Faixa B ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Adalgisa de Souza Paiva Ferreira ,Faixa B ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Adejardo Francisco da Silva Filho ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Adélia Aziz Alexandre Pozza ,Faixa B ,Universidade Federal de Lavras ,MG ,UFLA ,SE
Adelino Vieira de Godoy Netto ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Ademar Dutra ,Faixa B ,Universidade do Sul de Santa Catarina ,SC ,UNISUL ,SU
Ademir Pastor Ferreira ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Adeney de Freitas Bueno ,Faixa B ,Empresa Brasileira de Pesquisa Agropecuária ,DF ,EMBRAPA ,CO
Adenilda Cristina Honorio França ,Faixa B ,Universidade Federal de Mato Grosso ,MT ,UFMT ,CO
Adilson Luiz Chinelatto ,Faixa B ,Universidade Estadual de Ponta Grossa ,PR ,UEPG ,SU
Adrian Antonio Garda ,Faixa B ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Adriana Ferreira Uchôa ,Faixa B ,Universidade Federal do Rio Grande do Norte ,RN ,UFRN ,NE
Adriana Frohlich Mercadante ,Faixa B ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Adriana Oliveira Medeiros ,Faixa B ,Universidade Federal da Bahia ,BA ,UFBA ,NE
Adriana Silva de Albuquerque ,Faixa B ,Comissão Nacional de Energia Nuclear ,RJ ,CNEN ,SE
Adriane Lawisch Rodríguez ,Faixa B ,Universidade de Santa Cruz do Sul ,RS ,UNISC ,SU
Adriane Pinto Wasko ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Adriano Alves Rabelo ,Faixa B ,Universidade Federal do Sul e Sudeste do Pará ,PA ,UNIFESSPA ,NO
Adriano Antunes de Souza Araujo ,Faixa B ,Universidade Federal de Sergipe ,SE ,UFS ,NE
Adriano Mesquita Alencar ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Agemir Bavaresco ,Faixa B ,Pontifícia Universidade Católica do Rio Grande do S ,RS ,PUCRS ,SU
Agenor De Noni Junior ,Faixa B ,Universidade do Extremo Sul Catarinense ,SC ,UNESC ,SU
Aires Jose Rover ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Alana das Chagas Ferreira Aguiar ,Faixa B ,Universidade Federal do Maranhão ,MA ,UFMA ,NE
Alberto Adriano Cavalheiro ,Faixa B ,Universidade Estadual de Mato Grosso do Sul ,MS ,UEMS ,CO
Alberto Colli Badino Junior ,Faixa B ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Alberto Moreira Jorge Junior ,Faixa B ,Universidade Federal de São Carlos ,SP ,UFSCAR ,SE
Alberto Pereira Madeiro ,Faixa B ,Universidade Estadual do Piauí ,PI ,UESPI ,NE
Alberto Resende De Conti ,Faixa B ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Alcimar Barbosa Soares ,Faixa B ,Universidade Federal de Uberlândia ,MG ,UFU ,SE
Aldrin Armstrong Silva Castellucci ,Faixa B ,Universidade do Estado da Bahia ,BA ,UNEB ,NE
Aleksandro Schafer da Silva ,Faixa B ,Universidade do Estado de Santa Catarina ,SC ,UDESC ,SU
Alessandra Fernandes Bizerra ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Alessandra Mussi Ribeiro ,Faixa B ,Universidade Federal de São Paulo ,SP ,UNIFESP ,SE
Alessandra Santos Lopes ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Alessandro Beda ,Faixa B ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Alessandro Bersch Osvaldt ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Alessandro de Oliveira Rios ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Alessandro Goedtel ,Faixa B ,Universidade Tecnológica Federal do Paraná ,PR ,UTFPR ,SU
Alessandro Jacques Ribeiro ,Faixa B ,Universidade Federal do ABC ,SP ,UFABC ,SE
Alex Christian Manhães ,Faixa B ,Universidade do Estado do Rio de Janeiro ,RJ ,UERJ ,SE
Alex Fabiano Cortez Campos ,Faixa B ,Universidade de Brasília ,DF ,UnB ,CO
Alexander Welker Biondo ,Faixa B ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Alexandre Alves Porsse ,Faixa B ,Universidade Federal do Paraná ,PR ,UFPR ,SU
Alexandre Barcelos Morais da Silveira ,Faixa B ,Universidade Federal de Uberlândia ,MG ,UFU ,SE
Alexandre da Costa Pereira ,Faixa B ,Instituto do Coração ,SP ,InCor/HCFMUSP ,SE
Alexandre Dias Munhoz ,Faixa B ,Universidade Estadual de Santa Cruz ,BA ,UESC ,NE
Alexandre Gori Maia ,Faixa B ,Universidade Estadual de Campinas ,SP ,UNICAMP ,SE
Alexandre Guedes Torres ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Alexandre Hiroaki Kihara ,Faixa B ,Universidade Federal do ABC ,SP ,UFABC ,SE
Alexandre Luis Braun ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Alexandre Miranda Garcia ,Faixa B ,Universidade Federal do Rio Grande ,RS ,FURG ,SU
Alexandre Oba ,Faixa B ,Universidade Estadual de Londrina ,PR ,UEL ,SU
Alexandre Rodrigues Silva ,Faixa B ,Universidade Federal Rural do Semi-Árido ,RN ,UFERSA ,NE
Alexandre Schiavetti ,Faixa B ,Universidade Estadual de Santa Cruz ,BA ,UESC ,NE
Alexandre Secorun Borges ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Alexandre Zirpoli Simões ,Faixa B ,Faculdade de Engenharia de Guaratinguetá ,SP ,FEG/UNESP/Guarat ,SE
Alexsandre Figueiredo Lago ,Faixa B ,Universidade Federal do ABC ,SP ,UFABC ,SE
Alfredo Celso Fantini ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Alfredo Gomes Neto ,Faixa B ,"Instituto Federal de Educação, Ciência e Tecnologia ",PB ,IFPB ,NE
Alfredo Maurício Batista de Paula ,Faixa B ,Universidade Estadual de Montes Claros ,MG ,UNIMONTES ,SE
Alfredo Olivera Gálvez ,Faixa B ,Universidade Federal Rural de Pernambuco ,PE ,UFRPE ,NE
Alfredo Pereira de Queiroz Filho ,Faixa B ,Universidade de São Paulo ,SP ,USP ,SE
Aline Carvalho Batista ,Faixa B ,Universidade Federal de Goiás ,GO ,UFG ,CO
Alisson Fernando Chiorato ,Faixa B ,Instituto Agronômico de Campinas ,SP ,IAC ,SE
Almir Oliveira Neto ,Faixa B ,Instituto de Pesquisas Energéticas e Nucleares ,SP ,IPEN/CNEN ,SE
Almir Spinelli ,Faixa B ,Universidade Federal de Santa Catarina ,SC ,UFSC ,SU
Aloir Antonio Merlo ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Altemir José Mossi ,Faixa B ,Universidade Federal da Fronteira Sul ,SC ,UFFS ,SU
Álvaro Aguiar Coelho Teixeira ,Faixa B ,Universidade Federal Rural de Pernambuco ,PE ,UFRPE ,NE
Alvaro Augusto Alvarez Candal ,Faixa B ,Observatório Nacional ,RJ ,ON ,SE
Alvaro Luiz Mafra ,Faixa B ,Universidade do Estado de Santa Catarina ,SC ,UDESC ,SU
Alvaro Meneguzzi ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Álvaro Reischak de Oliveira ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Álvaro Vilela de Resende ,Faixa B ,Empresa Brasileira de Pesquisa Agropecuária ,DF ,EMBRAPA ,CO
Álysson Raniere Seidel ,Faixa B ,Universidade Federal de Santa Maria ,RS ,UFSM ,SU
Alysson Roncally Silva Carvalho ,Faixa B ,Universidade Federal do Rio de Janeiro ,RJ ,UFRJ ,SE
Amália de Fátima Lucena ,Faixa B ,Universidade Federal do Rio Grande do Sul ,RS ,UFRGS ,SU
Amarolinda Zanela Klein ,Faixa B ,Universidade do Vale do Rio dos Sinos ,RS ,UNISINOS ,SU
Amauri Antonio Menegário ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Amélia João Fernandes ,Faixa B ,Instituto Geológico do Estado de São Paulo ,SP ,IG ,SE
Amélia Severino Ferreira e Santos ,Faixa B ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
Amilton Paulo Raposo Costa ,Faixa B ,Universidade Federal do Piauí ,PI ,UFPI ,NE
Amir Zacarias Mesquita ,Faixa B ,Centro de Desenvolvimento da Tecnologia Nuclear ,MG ,CDTN/CNEN ,SE
Ana Carolina Fragoso Motta ,Faixa B ,Faculdade de Odontologia de Ribeirão Preto ,SP ,USP/RIB. PRETO ,SE
Ana Clara Mourao Moura ,Faixa B ,Universidade Federal de Minas Gerais ,MG ,UFMG ,SE
Ana Cristina Lima Leite ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Ana Cristina Rodrigues Lacerda ,Faixa B ,Universidade Federal dos Vales do Jequitinhonha e M ,MG ,UFVJM ,SE
Ana Klaudia de Almeida Viana Perdigao ,Faixa B ,Universidade Federal do Pará ,PA ,UFPA ,NO
Ana Louise de Carvalho Fiúza ,Faixa B ,Universidade Federal de Viçosa ,MG ,UFV ,SE
Ana Lúcia Abrahão ,Faixa B ,Universidade Federal Fluminense ,RJ ,UFF ,SE
Ana Lúcia Barretto Penna ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Ana Lúcia Dias ,Faixa B ,Universidade Estadual de Londrina ,PR ,UEL ,SU
Ana Lucia dos Anjos FERREIRA ,Faixa B ,Universidade Estadual Paulista Júlio de Mesquita Fil ,SP ,UNESP ,SE
Ana Lucia Pereira Schild ,Faixa B ,Universidade Federal de Pelotas ,RS ,UFPEL ,SU
Ana Luisa Teixeira de Menezes ,Faixa B ,Universidade de Santa Cruz do Sul ,RS ,UNISC ,SU
Ana Maria de Mattos Guimarães ,Faixa B ,Universidade do Vale do Rio dos Sinos ,RS ,UNISINOS ,SU
Ana Maria Fontenelle Catrib ,Faixa B ,Universidade de Fortaleza ,CE ,UNIFOR ,NE
Ana Maria Freitas Teixeira ,Faixa B ,Universidade Federal do Recôncavo da Bahia ,BA ,UFRB ,NE
Ana Maria Gondim Valença ,Faixa B ,Universidade Federal da Paraíba ,PB ,UFPB ,NE
Ana Paula Cabral Seixas Costa ,Faixa B ,Universidade Federal de Pernambuco ,PE ,UFPE ,NE
Ana Paula Camargo Larocca ,Faixa B ,Delft University of Technology ,"",TU DELFT ,SE
Ana Paula D'Alincourt Carvalho Assef ,Faixa B ,Fundação Oswaldo Cruz ,RJ ,FIOCRUZ ,SE
Ana Paula de Melo Loureiro ,Faixa B ,Faculdade de Ciências Farmacêuticas ,SP ,USP ,SE
